season,round,raceName,url,circuitName,locality,country,lat,long,date,number,position,positionText,points,Driver,Constructor,grid,laps,status,Time,FastestLap,driverId,driverGivenName,driverFamilyName,constructorId,constructorName,timeMillis,time,weather_class
2012,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2012-03-18,21,19,R,0.0,"{'driverId': 'petrov', 'code': 'PET', 'url': 'http://en.wikipedia.org/wiki/Vitaly_Petrov', 'givenName': 'Vitaly', 'familyName': 'Petrov', 'dateOfBirth': '1984-09-08', 'nationality': 'Russian'}","{'constructorId': 'caterham', 'url': 'http://en.wikipedia.org/wiki/Caterham_F1', 'name': 'Caterham', 'nationality': 'Malaysian'}",19,34,Steering,,"{'rank': '16', 'lap': '27', 'Time': {'time': '1:33.214'}, 'AverageSpeed': {'units': 'kph', 'speed': '204.806'}}",petrov,Vitaly,Petrov,caterham,Caterham,,,Sunny
2012,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2012-03-18,7,20,R,0.0,"{'driverId': 'michael_schumacher', 'code': 'MSC', 'url': 'http://en.wikipedia.org/wiki/Michael_Schumacher', 'givenName': 'Michael', 'familyName': 'Schumacher', 'dateOfBirth': '1969-01-03', 'nationality': 'German'}","{'constructorId': 'mercedes', 'url': 'http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One', 'name': 'Mercedes', 'nationality': 'German'}",4,10,Gearbox,,"{'rank': '18', 'lap': '4', 'Time': {'time': '1:34.021'}, 'AverageSpeed': {'units': 'kph', 'speed': '203.048'}}",michael_schumacher,Michael,Schumacher,mercedes,Mercedes,,,Sunny
2012,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2012-03-18,10,21,R,0.0,"{'driverId': 'grosjean', 'permanentNumber': '8', 'code': 'GRO', 'url': 'http://en.wikipedia.org/wiki/Romain_Grosjean', 'givenName': 'Romain', 'familyName': 'Grosjean', 'dateOfBirth': '1986-04-17', 'nationality': 'French'}","{'constructorId': 'lotus_f1', 'url': 'http://en.wikipedia.org/wiki/Lotus_F1', 'name': 'Lotus F1', 'nationality': 'British'}",3,1,Collision,,,grosjean,Romain,Grosjean,lotus_f1,Lotus F1,,,Sunny
2012,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2012-03-18,12,22,R,0.0,"{'driverId': 'hulkenberg', 'permanentNumber': '27', 'code': 'HUL', 'url': 'http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg', 'givenName': 'Nico', 'familyName': 'Hülkenberg', 'dateOfBirth': '1987-08-19', 'nationality': 'German'}","{'constructorId': 'force_india', 'url': 'http://en.wikipedia.org/wiki/Racing_Point_Force_India', 'name': 'Force India', 'nationality': 'Indian'}",9,0,Collision,,,hulkenberg,Nico,Hülkenberg,force_india,Force India,,,Sunny
2012,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2012-03-18,22,23,F,0.0,"{'driverId': 'rosa', 'code': 'DLR', 'url': 'http://en.wikipedia.org/wiki/Pedro_de_la_Rosa', 'givenName': 'Pedro', 'familyName': 'de la Rosa', 'dateOfBirth': '1971-02-24', 'nationality': 'Spanish'}","{'constructorId': 'hrt', 'url': 'http://en.wikipedia.org/wiki/Hispania_Racing', 'name': 'HRT', 'nationality': 'Spanish'}",0,0,Did not qualify,,,rosa,Pedro,de la Rosa,hrt,HRT,,,Sunny
2012,1,Australian Grand Prix,http://en.wikipedia.org/wiki/2012_Australian_Grand_Prix,Albert Park Grand Prix Circuit,Melbourne,Australia,-37.8497,144.968,2012-03-18,23,24,F,0.0,"{'driverId': 'karthikeyan', 'code': 'KAR', 'url': 'http://en.wikipedia.org/wiki/Narain_Karthikeyan', 'givenName': 'Narain', 'familyName': 'Karthikeyan', 'dateOfBirth': '1977-01-14', 'nationality': 'Indian'}","{'constructorId': 'hrt', 'url': 'http://en.wikipedia.org/wiki/Hispania_Racing', 'name': 'HRT', 'nationality': 'Spanish'}",0,0,Did not qualify,,,karthikeyan,Narain,Karthikeyan,hrt,HRT,,,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,5,1,1,25.0,"{'driverId': 'alonso', 'permanentNumber': '14', 'code': 'ALO', 'url': 'http://en.wikipedia.org/wiki/Fernando_Alonso', 'givenName': 'Fernando', 'familyName': 'Alonso', 'dateOfBirth': '1981-07-29', 'nationality': 'Spanish'}","{'constructorId': 'ferrari', 'url': 'http://en.wikipedia.org/wiki/Scuderia_Ferrari', 'name': 'Ferrari', 'nationality': 'Italian'}",8,56,Finished,"{'millis': '9891812', 'time': '2:44:51.812'}","{'rank': '7', 'lap': '53', 'Time': {'time': '1:41.680'}, 'AverageSpeed': {'units': 'kph', 'speed': '196.250'}}",alonso,Fernando,Alonso,ferrari,Ferrari,9891812.0,2:44:51.812,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,15,2,2,18.0,"{'driverId': 'perez', 'permanentNumber': '11', 'code': 'PER', 'url': 'http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez', 'givenName': 'Sergio', 'familyName': 'Pérez', 'dateOfBirth': '1990-01-26', 'nationality': 'Mexican'}","{'constructorId': 'sauber', 'url': 'http://en.wikipedia.org/wiki/Sauber_Motorsport', 'name': 'Sauber', 'nationality': 'Swiss'}",9,56,Finished,"{'millis': '9894075', 'time': '+2.263'}","{'rank': '3', 'lap': '54', 'Time': {'time': '1:41.021'}, 'AverageSpeed': {'units': 'kph', 'speed': '197.531'}}",perez,Sergio,Pérez,sauber,Sauber,9894075.0,+2.263,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,4,3,3,15.0,"{'driverId': 'hamilton', 'permanentNumber': '44', 'code': 'HAM', 'url': 'http://en.wikipedia.org/wiki/Lewis_Hamilton', 'givenName': 'Lewis', 'familyName': 'Hamilton', 'dateOfBirth': '1985-01-07', 'nationality': 'British'}","{'constructorId': 'mclaren', 'url': 'http://en.wikipedia.org/wiki/McLaren', 'name': 'McLaren', 'nationality': 'British'}",1,56,Finished,"{'millis': '9906403', 'time': '+14.591'}","{'rank': '6', 'lap': '50', 'Time': {'time': '1:41.539'}, 'AverageSpeed': {'units': 'kph', 'speed': '196.523'}}",hamilton,Lewis,Hamilton,mclaren,McLaren,9906403.0,+14.591,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,2,4,4,12.0,"{'driverId': 'webber', 'code': 'WEB', 'url': 'http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver)', 'givenName': 'Mark', 'familyName': 'Webber', 'dateOfBirth': '1976-08-27', 'nationality': 'Australian'}","{'constructorId': 'red_bull', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Racing', 'name': 'Red Bull', 'nationality': 'Austrian'}",4,56,Finished,"{'millis': '9909500', 'time': '+17.688'}","{'rank': '2', 'lap': '52', 'Time': {'time': '1:41.017'}, 'AverageSpeed': {'units': 'kph', 'speed': '197.539'}}",webber,Mark,Webber,red_bull,Red Bull,9909500.0,+17.688,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,9,5,5,10.0,"{'driverId': 'raikkonen', 'permanentNumber': '7', 'code': 'RAI', 'url': 'http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen', 'givenName': 'Kimi', 'familyName': 'Räikkönen', 'dateOfBirth': '1979-10-17', 'nationality': 'Finnish'}","{'constructorId': 'lotus_f1', 'url': 'http://en.wikipedia.org/wiki/Lotus_F1', 'name': 'Lotus F1', 'nationality': 'British'}",10,56,Finished,"{'millis': '9921268', 'time': '+29.456'}","{'rank': '1', 'lap': '53', 'Time': {'time': '1:40.722'}, 'AverageSpeed': {'units': 'kph', 'speed': '198.117'}}",raikkonen,Kimi,Räikkönen,lotus_f1,Lotus F1,9921268.0,+29.456,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,19,6,6,8.0,"{'driverId': 'bruno_senna', 'code': 'SEN', 'url': 'http://en.wikipedia.org/wiki/Bruno_Senna', 'givenName': 'Bruno', 'familyName': 'Senna', 'dateOfBirth': '1983-10-15', 'nationality': 'Brazilian'}","{'constructorId': 'williams', 'url': 'http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering', 'name': 'Williams', 'nationality': 'British'}",13,56,Finished,"{'millis': '9929479', 'time': '+37.667'}","{'rank': '5', 'lap': '55', 'Time': {'time': '1:41.404'}, 'AverageSpeed': {'units': 'kph', 'speed': '196.785'}}",bruno_senna,Bruno,Senna,williams,Williams,9929479.0,+37.667,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,11,7,7,6.0,"{'driverId': 'resta', 'permanentNumber': '40', 'code': 'DIR', 'url': 'http://en.wikipedia.org/wiki/Paul_di_Resta', 'givenName': 'Paul', 'familyName': 'di Resta', 'dateOfBirth': '1986-04-16', 'nationality': 'British'}","{'constructorId': 'force_india', 'url': 'http://en.wikipedia.org/wiki/Racing_Point_Force_India', 'name': 'Force India', 'nationality': 'Indian'}",14,56,Finished,"{'millis': '9936224', 'time': '+44.412'}","{'rank': '10', 'lap': '55', 'Time': {'time': '1:41.819'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.983'}}",resta,Paul,di Resta,force_india,Force India,9936224.0,+44.412,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,17,8,8,4.0,"{'driverId': 'vergne', 'permanentNumber': '25', 'code': 'VER', 'url': 'http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne', 'givenName': 'Jean-Éric', 'familyName': 'Vergne', 'dateOfBirth': '1990-04-25', 'nationality': 'French'}","{'constructorId': 'toro_rosso', 'url': 'http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso', 'name': 'Toro Rosso', 'nationality': 'Italian'}",18,56,Finished,"{'millis': '9938797', 'time': '+46.985'}","{'rank': '12', 'lap': '55', 'Time': {'time': '1:41.922'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.785'}}",vergne,Jean-Éric,Vergne,toro_rosso,Toro Rosso,9938797.0,+46.985,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,12,9,9,2.0,"{'driverId': 'hulkenberg', 'permanentNumber': '27', 'code': 'HUL', 'url': 'http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg', 'givenName': 'Nico', 'familyName': 'Hülkenberg', 'dateOfBirth': '1987-08-19', 'nationality': 'German'}","{'constructorId': 'force_india', 'url': 'http://en.wikipedia.org/wiki/Racing_Point_Force_India', 'name': 'Force India', 'nationality': 'Indian'}",16,56,Finished,"{'millis': '9939704', 'time': '+47.892'}","{'rank': '15', 'lap': '51', 'Time': {'time': '1:42.173'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.304'}}",hulkenberg,Nico,Hülkenberg,force_india,Force India,9939704.0,+47.892,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,7,10,10,1.0,"{'driverId': 'michael_schumacher', 'code': 'MSC', 'url': 'http://en.wikipedia.org/wiki/Michael_Schumacher', 'givenName': 'Michael', 'familyName': 'Schumacher', 'dateOfBirth': '1969-01-03', 'nationality': 'German'}","{'constructorId': 'mercedes', 'url': 'http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One', 'name': 'Mercedes', 'nationality': 'German'}",3,56,Finished,"{'millis': '9941808', 'time': '+49.996'}","{'rank': '9', 'lap': '53', 'Time': {'time': '1:41.760'}, 'AverageSpeed': {'units': 'kph', 'speed': '196.096'}}",michael_schumacher,Michael,Schumacher,mercedes,Mercedes,9941808.0,+49.996,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,1,11,11,0.0,"{'driverId': 'vettel', 'permanentNumber': '5', 'code': 'VET', 'url': 'http://en.wikipedia.org/wiki/Sebastian_Vettel', 'givenName': 'Sebastian', 'familyName': 'Vettel', 'dateOfBirth': '1987-07-03', 'nationality': 'German'}","{'constructorId': 'red_bull', 'url': 'http://en.wikipedia.org/wiki/Red_Bull_Racing', 'name': 'Red Bull', 'nationality': 'Austrian'}",5,56,Finished,"{'millis': '9967339', 'time': '+1:15.527'}","{'rank': '4', 'lap': '50', 'Time': {'time': '1:41.342'}, 'AverageSpeed': {'units': 'kph', 'speed': '196.905'}}",vettel,Sebastian,Vettel,red_bull,Red Bull,9967339.0,+1:15.527,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,16,12,12,0.0,"{'driverId': 'ricciardo', 'permanentNumber': '3', 'code': 'RIC', 'url': 'http://en.wikipedia.org/wiki/Daniel_Ricciardo', 'givenName': 'Daniel', 'familyName': 'Ricciardo', 'dateOfBirth': '1989-07-01', 'nationality': 'Australian'}","{'constructorId': 'toro_rosso', 'url': 'http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso', 'name': 'Toro Rosso', 'nationality': 'Italian'}",15,56,Finished,"{'millis': '9968640', 'time': '+1:16.828'}","{'rank': '8', 'lap': '54', 'Time': {'time': '1:41.756'}, 'AverageSpeed': {'units': 'kph', 'speed': '196.104'}}",ricciardo,Daniel,Ricciardo,toro_rosso,Toro Rosso,9968640.0,+1:16.828,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,8,13,13,0.0,"{'driverId': 'rosberg', 'permanentNumber': '6', 'code': 'ROS', 'url': 'http://en.wikipedia.org/wiki/Nico_Rosberg', 'givenName': 'Nico', 'familyName': 'Rosberg', 'dateOfBirth': '1985-06-27', 'nationality': 'German'}","{'constructorId': 'mercedes', 'url': 'http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One', 'name': 'Mercedes', 'nationality': 'German'}",7,56,Finished,"{'millis': '9970405', 'time': '+1:18.593'}","{'rank': '11', 'lap': '51', 'Time': {'time': '1:41.863'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.898'}}",rosberg,Nico,Rosberg,mercedes,Mercedes,9970405.0,+1:18.593,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,3,14,14,0.0,"{'driverId': 'button', 'permanentNumber': '22', 'code': 'BUT', 'url': 'http://en.wikipedia.org/wiki/Jenson_Button', 'givenName': 'Jenson', 'familyName': 'Button', 'dateOfBirth': '1980-01-19', 'nationality': 'British'}","{'constructorId': 'mclaren', 'url': 'http://en.wikipedia.org/wiki/McLaren', 'name': 'McLaren', 'nationality': 'British'}",2,56,Finished,"{'millis': '9971531', 'time': '+1:19.719'}","{'rank': '14', 'lap': '50', 'Time': {'time': '1:42.100'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.443'}}",button,Jenson,Button,mclaren,McLaren,9971531.0,+1:19.719,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,6,15,15,0.0,"{'driverId': 'massa', 'permanentNumber': '19', 'code': 'MAS', 'url': 'http://en.wikipedia.org/wiki/Felipe_Massa', 'givenName': 'Felipe', 'familyName': 'Massa', 'dateOfBirth': '1981-04-25', 'nationality': 'Brazilian'}","{'constructorId': 'ferrari', 'url': 'http://en.wikipedia.org/wiki/Scuderia_Ferrari', 'name': 'Ferrari', 'nationality': 'Italian'}",12,56,Finished,"{'millis': '9989131', 'time': '+1:37.319'}","{'rank': '13', 'lap': '56', 'Time': {'time': '1:42.051'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.537'}}",massa,Felipe,Massa,ferrari,Ferrari,9989131.0,+1:37.319,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,21,16,16,0.0,"{'driverId': 'petrov', 'code': 'PET', 'url': 'http://en.wikipedia.org/wiki/Vitaly_Petrov', 'givenName': 'Vitaly', 'familyName': 'Petrov', 'dateOfBirth': '1984-09-08', 'nationality': 'Russian'}","{'constructorId': 'caterham', 'url': 'http://en.wikipedia.org/wiki/Caterham_F1', 'name': 'Caterham', 'nationality': 'Malaysian'}",19,55,+1 Lap,,"{'rank': '17', 'lap': '52', 'Time': {'time': '1:43.513'}, 'AverageSpeed': {'units': 'kph', 'speed': '192.775'}}",petrov,Vitaly,Petrov,caterham,Caterham,,,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,24,17,17,0.0,"{'driverId': 'glock', 'code': 'GLO', 'url': 'http://en.wikipedia.org/wiki/Timo_Glock', 'givenName': 'Timo', 'familyName': 'Glock', 'dateOfBirth': '1982-03-18', 'nationality': 'German'}","{'constructorId': 'marussia', 'url': 'http://en.wikipedia.org/wiki/Marussia_F1', 'name': 'Marussia', 'nationality': 'Russian'}",20,55,+1 Lap,,"{'rank': '20', 'lap': '50', 'Time': {'time': '1:44.757'}, 'AverageSpeed': {'units': 'kph', 'speed': '190.486'}}",glock,Timo,Glock,marussia,Marussia,,,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,20,18,18,0.0,"{'driverId': 'kovalainen', 'code': 'KOV', 'url': 'http://en.wikipedia.org/wiki/Heikki_Kovalainen', 'givenName': 'Heikki', 'familyName': 'Kovalainen', 'dateOfBirth': '1981-10-19', 'nationality': 'Finnish'}","{'constructorId': 'caterham', 'url': 'http://en.wikipedia.org/wiki/Caterham_F1', 'name': 'Caterham', 'nationality': 'Malaysian'}",24,55,+1 Lap,,"{'rank': '18', 'lap': '54', 'Time': {'time': '1:43.803'}, 'AverageSpeed': {'units': 'kph', 'speed': '192.237'}}",kovalainen,Heikki,Kovalainen,caterham,Caterham,,,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,18,19,19,0.0,"{'driverId': 'maldonado', 'permanentNumber': '13', 'code': 'MAL', 'url': 'http://en.wikipedia.org/wiki/Pastor_Maldonado', 'givenName': 'Pastor', 'familyName': 'Maldonado', 'dateOfBirth': '1985-03-09', 'nationality': 'Venezuelan'}","{'constructorId': 'williams', 'url': 'http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering', 'name': 'Williams', 'nationality': 'British'}",11,54,Engine,,"{'rank': '16', 'lap': '51', 'Time': {'time': '1:42.237'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.181'}}",maldonado,Pastor,Maldonado,williams,Williams,,,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,25,20,20,0.0,"{'driverId': 'pic', 'code': 'PIC', 'url': 'http://en.wikipedia.org/wiki/Charles_Pic', 'givenName': 'Charles', 'familyName': 'Pic', 'dateOfBirth': '1990-02-15', 'nationality': 'French'}","{'constructorId': 'marussia', 'url': 'http://en.wikipedia.org/wiki/Marussia_F1', 'name': 'Marussia', 'nationality': 'Russian'}",21,54,+2 Laps,,"{'rank': '21', 'lap': '50', 'Time': {'time': '1:44.813'}, 'AverageSpeed': {'units': 'kph', 'speed': '190.384'}}",pic,Charles,Pic,marussia,Marussia,,,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,23,21,21,0.0,"{'driverId': 'karthikeyan', 'code': 'KAR', 'url': 'http://en.wikipedia.org/wiki/Narain_Karthikeyan', 'givenName': 'Narain', 'familyName': 'Karthikeyan', 'dateOfBirth': '1977-01-14', 'nationality': 'Indian'}","{'constructorId': 'hrt', 'url': 'http://en.wikipedia.org/wiki/Hispania_Racing', 'name': 'HRT', 'nationality': 'Spanish'}",23,54,+2 Laps,,"{'rank': '22', 'lap': '52', 'Time': {'time': '1:45.909'}, 'AverageSpeed': {'units': 'kph', 'speed': '188.414'}}",karthikeyan,Narain,Karthikeyan,hrt,HRT,,,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,22,22,22,0.0,"{'driverId': 'rosa', 'code': 'DLR', 'url': 'http://en.wikipedia.org/wiki/Pedro_de_la_Rosa', 'givenName': 'Pedro', 'familyName': 'de la Rosa', 'dateOfBirth': '1971-02-24', 'nationality': 'Spanish'}","{'constructorId': 'hrt', 'url': 'http://en.wikipedia.org/wiki/Hispania_Racing', 'name': 'HRT', 'nationality': 'Spanish'}",22,54,+2 Laps,,"{'rank': '23', 'lap': '54', 'Time': {'time': '1:46.244'}, 'AverageSpeed': {'units': 'kph', 'speed': '187.820'}}",rosa,Pedro,de la Rosa,hrt,HRT,,,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,14,23,R,0.0,"{'driverId': 'kobayashi', 'permanentNumber': '10', 'code': 'KOB', 'url': 'http://en.wikipedia.org/wiki/Kamui_Kobayashi', 'givenName': 'Kamui', 'familyName': 'Kobayashi', 'dateOfBirth': '1986-09-13', 'nationality': 'Japanese'}","{'constructorId': 'sauber', 'url': 'http://en.wikipedia.org/wiki/Sauber_Motorsport', 'name': 'Sauber', 'nationality': 'Swiss'}",17,46,Retired,,"{'rank': '19', 'lap': '44', 'Time': {'time': '1:44.202'}, 'AverageSpeed': {'units': 'kph', 'speed': '191.501'}}",kobayashi,Kamui,Kobayashi,sauber,Sauber,,,Sunny
2012,2,Malaysian Grand Prix,http://en.wikipedia.org/wiki/2012_Malaysian_Grand_Prix,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,2012-03-25,10,24,R,0.0,"{'driverId': 'grosjean', 'permanentNumber': '8', 'code': 'GRO', 'url': 'http://en.wikipedia.org/wiki/Romain_Grosjean', 'givenName': 'Romain', 'familyName': 'Grosjean', 'dateOfBirth': '1986-04-17', 'nationality': 'French'}","{'constructorId': 'lotus_f1', 'url': 'http://en.wikipedia.org/wiki/Lotus_F1', 'name': 'Lotus F1', 'nationality': 'British'}",6,3,Collision,,"{'rank': '24', 'lap': '2', 'Time': {'time': '2:08.464'}, 'AverageSpeed': {'units': 'kph', 'speed': '155.333'}}",grosjean,Romain,Grosjean,lotus_f1,Lotus F1,,,Sunny
2012,3,Chinese Grand Prix,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix,Shanghai International Circuit,Shanghai,China,31.3389,121.22,2012-04-15,8,1,1,25.0,"{'driverId': 'rosberg', 'permanentNumber': '6', 'code': 'ROS', 'url': 'http://en.wikipedia.org/wiki/Nico_Rosberg', 'givenName': 'Nico', 'familyName': 'Rosberg', 'dateOfBirth': '1985-06-27', 'nationality': 'German'}","{'constructorId': 'mercedes', 'url': 'http://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One', 'name': 'Mercedes', 'nationality': 'German'}",1,56,Finished,"{'millis': '5786929', 'time': '1:36:26.929'}","{'rank': '8', 'lap': '40', 'Time': {'time': '1:40.967'}, 'AverageSpeed': {'units': 'kph', 'speed': '194.356'}}",rosberg,Nico,Rosberg,mercedes,Mercedes,5786929.0,1:36:26.929,Sunny
2012,3,Chinese Grand Prix,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix,Shanghai International Circuit,Shanghai,China,31.3389,121.22,2012-04-15,3,2,2,18.0,"{'driverId': 'button', 'permanentNumber': '22', 'code': 'BUT', 'url': 'http://en.wikipedia.org/wiki/Jenson_Button', 'givenName': 'Jenson', 'familyName': 'Button', 'dateOfBirth': '1980-01-19', 'nationality': 'British'}","{'constructorId': 'mclaren', 'url': 'http://en.wikipedia.org/wiki/McLaren', 'name': 'McLaren', 'nationality': 'British'}",5,56,Finished,"{'millis': '5807555', 'time': '+20.626'}","{'rank': '3', 'lap': '56', 'Time': {'time': '1:40.422'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.411'}}",button,Jenson,Button,mclaren,McLaren,5807555.0,+20.626,Sunny
2012,3,Chinese Grand Prix,http://en.wikipedia.org/wiki/2012_Chinese_Grand_Prix,Shanghai International Circuit,Shanghai,China,31.3389,121.22,2012-04-15,4,3,3,15.0,"{'driverId': 'hamilton', 'permanentNumber': '44', 'code': 'HAM', 'url': 'http://en.wikipedia.org/wiki/Lewis_Hamilton', 'givenName': 'Lewis', 'familyName': 'Hamilton', 'dateOfBirth': '1985-01-07', 'nationality': 'British'}","{'constructorId': 'mclaren', 'url': 'http://en.wikipedia.org/wiki/McLaren', 'name': 'McLaren', 'nationality': 'British'}",7,56,Finished,"{'millis': '5812941', 'time': '+26.012'}","{'rank': '6', 'lap': '40', 'Time': {'time': '1:40.530'}, 'AverageSpeed': {'units': 'kph', 'speed': '195.201'}}",hamilton,Lewis,Hamilton,mclaren,McLaren,5812941.0,+26.012,Sunny
